Review_ID,Hotel_ID,Area_ID,Review_Title,Review_Text,NonEnglish,Review_Date,Date_Of_Stay,User_Rating,Trip_Type,SleepQulaity,Value,Rooms,LocationQuality,Cleanliness,Service,User_ID,User_Location,User_Profile,Contributions,Helpful_Votes,Location
123119789,89575,60745,Unexplained Noise ALL NIGHT LONG!,"Well It's that time again for the Boston Yankee Dental Convention as it is this time every year. In making my reservation this year at another Hotel in the area it brings to mind what I had planned to do after my last visit at the BHH, write a review! We had stayed at the BHH with a view of the harbor. Beautiful room. We walked in to a lovely room with classical music playing on the Bowes end table clock radio. Very nice. We dressed, shut it off as we left for the convention, returned to the classical music playing again. No turn down service had happened yet. Not thinking anything of it we shut it off. Turning in to bed, watching TV there was a clanging on what seemed to be pipes with a wrench type noise below the floor. This went on for about a half an hour then stopped. The loud banging started up again, I called the front desk as to report the noise and asked what was below our room, nothing but storage.? The noise stopped. Half an hour later the noise, even louder than before seemed to be in the wall in front of me, the wall that seperated our room from the next room, a corner hotel room. This noise got louder and louder from one end of the wall to the other, sounding just as if someone was hitting pipes with a wrench. I called the front desk again and they said there was no one in the next room, or below us. Staying awake most of the night, I finally drifted to sleep with the noise continuing on and off. In the am upon check out, the front desk said they were sorry for the problem but had no answer to the noise. I personally will never stay in this hotel again.",0,"January 15, 2012", February 2011,10,NA,10,30,30,40,30,20,UID_9DDFC94285ED708A2F271516BD290D73-SRC_123119789,North Conway,https://www.tripadvisor.com/Profile/bkrdh06,4,25,"70 Rowes Wharf, Boston, MA 02110-3354"
123335527,89575,60745,Fabulous New Year's Eve!!,"Great waterfront suite. Excellent view of harbor & fireworks! Staff were very helpful & friendly. In fact, all the staff were quite welcoming.  Great security for New Year's Eve. Wonderful time.",0,"January 19, 2012", December 2011,50,NA,40,30,50,50,50,40,UID_F643693D63638B5C95B46EF01C2FD4E4-SRC_123335527,"Newton, Massachusetts",https://www.tripadvisor.com/Profile/maxie49,62,23,"70 Rowes Wharf, Boston, MA 02110-3354"
123438491,89575,60745,Exceeded our high expectations,"IMO Boston Harbor Hotel is to Boston, what The Plaza Hotel is to New York. Exemplary staff that make you feel welcomed. From the doormen, to the concierge,to the people that bring you water and fruit at night when they turn down your room, this hotel never let my family think they could have done something more for us. Very intuitive personnel that react based on reading your body language or facial expressions. Beautiful room and a great location. RAVING FAN !!",0,"January 22, 2012", January 2012,50,NA,50,50,50,50,50,50,UID_3812987BFDECD9CBADB698AAA18F839A-SRC_123438491,"Doylestown, Pennsylvania",https://www.tripadvisor.com/Profile/Dorian J,1,1,"70 Rowes Wharf, Boston, MA 02110-3354"
123443133,89575,60745,The best hotel experience,"The outstanding experience of staying at the Boston Harbor Hotel begins the minute you arrive. The bellman meets your car, is very friendly, immediately assists you with luggage and engages you in friendly conversation. The front desk staff greets you by name and takes care of details making your check in process as effortless as possible. The rooms are beautiful, comfortable, and filled with top flight amenities. The beds are very comfortable, the shower is excellent with plenty of water pressure and the toileteries are actually high quality.  In short the hotel staff and the property assist you in feeling relaxed and at home immediately. It is a place that regardless of what level of service you are used to will make you feel like a VIP.  Throughout your stay, the staff seems to anticipate your every need and always makes you feel as if it is TRULY their pleasure to assist you.  This is a hotel I will always try to find a reason to visit whether on business or pleasure.",0,"January 22, 2012", January 2012,50,NA,50,50,50,50,50,50,UID_4483DD7BD1164AD7F98C82EF12D08466-SRC_123443133,"Yarmouth, Maine",https://www.tripadvisor.com/Profile/Mainekerner,7,10,"70 Rowes Wharf, Boston, MA 02110-3354"
123911500,89575,60745,I wouldn't stay anywhere other than the Boston Harbor.,"Professional, courteous, and excellent service. 5 stars all the way.",0,"January 31, 2012", January 2012,50,NA,NA,50,50,50,50,50,UID_151B0CA9B097BBDC550C2364BE1F5329-SRC_123911500,NA,https://www.tripadvisor.com/Profile/Verhagentag,1,1,"70 Rowes Wharf, Boston, MA 02110-3354"
123991936,89575,60745,Boston Harbor Hotel,"We love, love, love this wonderful hotel. If you want to be treated like a special guest from the moment you arrive, with lovely details like slippers and soft fluffy robes on your bed, music playing softly when you come into your room, beautiful furnishings , incredibly friendly and attentive service from everyone in the hotel, then this is the place for you to stay. It always exceeds our expectations when we stay here.",0,"February 1, 2012", January 2012,50,NA,50,50,50,50,50,50,UID_BEB40FC05DD46C0E222A40B30C25B0AB-SRC_123991936,"Wakefield, Rhode Island",https://www.tripadvisor.com/Profile/Susan D,13,8,"70 Rowes Wharf, Boston, MA 02110-3354"
124040993,89575,60745,"Top Tier Hotel, Completely Impressed","Booked through the American Express fine hotel program for a business trip, and this turned out to be an outstanding choice.  It is an older property, but all parts of the hotel are recently renovated, look new, and are incredibly well maintained.  The lobby and common areas are very nice, and the details in the room are excellent.  The size of the room may not be tremendous, but that is expected in a Northeast City.    One of the most polite, professional, and effective staff I have encountered in any hotel worldwide.  Very convenient to South Station and the business district, and I suspect other tourist destinations as well.  I have stayed at 5 or so other nice hotels in Boston and this was by far the best.    I will note that my dining experience in three different sites was not overwhelming.  Food service was somewhat slow, and the food at Meritage was not exceptional.  But that should not detract from the hotel itself,",0,"February 2, 2012", February 2012,50,NA,40,40,50,40,50,50,UID_CB75C456D6DA2B4901B78E041D81640A-SRC_124040993,"Westfield, New Jersey",https://www.tripadvisor.com/Profile/MBones7,92,38,"70 Rowes Wharf, Boston, MA 02110-3354"
124281958,89575,60745,Not quite five stars,"A beautiful hotel in a great location, but the rooms do not have minibars.  Seriously, a top notch hotel needs a minibar in the room.   Four Seasons, minibar? check. Intercontinental? Check.   Even the hideous Hyatt in the theater district? Yep, has a minibar.   Hotels without minibars thus include: the Red Roof Inn in Fenway; the Howard Johnson's downtown; and, at least according to websites, several local Holiday Inns along the 128 corridor.  Oh, and, apparently, the Boston Harbor Hotel.",0,"February 7, 2012", February 2012,40,NA,40,30,40,40,40,40,UID_E80E1EEFD06D0D7CCB0055C9479B0E93-SRC_124281958,"Boston, Massachusetts",https://www.tripadvisor.com/Profile/Tom128,1,2,"70 Rowes Wharf, Boston, MA 02110-3354"
124359356,89575,60745,“First stay of what will be many stays,My husband had a evening meeting so I tagged along for the overnight. I felt quite safe and actually sat in the Solas bar and had a drink while watching a football game on the TV. I felt comfortable and welcome. The room was great. The bed was quite comfortable and the room size was generous. The hotel is convenient located with great shopping and restaurants all within a very short distance,0,"February 9, 2012", November 2011,50,NA,50,50,50,50,50,50,UID_70CC5A7BF3DFB6E54EC718C1DB996451-SRC_124359356,"New York City, New York",https://www.tripadvisor.com/Profile/heidi c,1,2,"70 Rowes Wharf, Boston, MA 02110-3354"
124394999,89575,60745,Boston's Best,"The Boston Harbor Hotel is the best in the city hands down. Add the wonderful experience of attending one of the Wine Festival dinners during Jan,Feb,Mar and Apr and you will have a night to remember for many years.",0,"February 10, 2012", February 2012,50,NA,50,50,50,50,50,50,UID_9F015CAA4258879A65E4A0600C3D849B-SRC_124394999,Massachusetts,https://www.tripadvisor.com/Profile/Megangams,10,1,"70 Rowes Wharf, Boston, MA 02110-3354"
124464103,89575,60745,,,0,"February 12, 2012", October 2011,50,NA,50,50,50,50,50,50,UID_DB41E37890525AC9093045B121340566-SRC_124464103,Zürich,https://www.tripadvisor.com/Profile/Streifenbarbe,23,47,"70 Rowes Wharf, Boston, MA 02110-3354"
124466138,89575,60745,,,0,"February 12, 2012", October 2011,50,NA,50,40,50,50,50,50,UID_7E319C40EA34F9FE926BA41796AA91DE-SRC_124466138,Zuerich,https://www.tripadvisor.com/Profile/johncrowfoot,51,53,"70 Rowes Wharf, Boston, MA 02110-3354"
124892714,89575,60745,What a view!,Decided to spend a night with city view - spectacular!  The room was very spacious and well appointed.  We also enjoyed a first rate scotch in the hotel's elegant bar.,0,"February 20, 2012", February 2012,50,NA,50,50,50,50,50,50,UID_784ED88C303D79B931EC9A6E4F69D47A-SRC_124892714,"Surry, Maine",https://www.tripadvisor.com/Profile/Thatcher_11,3,1,"70 Rowes Wharf, Boston, MA 02110-3354"
124951896,89575,60745,Fantastic,"We picked this up as a last minute deal and loved the hotel. The location is walking distance to the North End, the Italian district, and to Chinatown.The service was impecable and I cannot find a thing wrong with our stay.",0,"February 20, 2012", February 2012,50,NA,50,50,50,40,50,50,UID_98C5F85A603B82692568C72DCF4F2610-SRC_124951896,"Toronto, Canada",https://www.tripadvisor.com/Profile/Travelcritic-ca,133,134,"70 Rowes Wharf, Boston, MA 02110-3354"
125122158,89575,60745,,,0,"February 24, 2012", February 2012,40,NA,40,30,30,50,40,30,UID_D7E7FFDEBE75E8B0336F4E1BE1E54A7F-SRC_125122158,"Paris, France",https://www.tripadvisor.com/Profile/steve22Paris,120,79,"70 Rowes Wharf, Boston, MA 02110-3354"
125254171,89575,60745,luxury and no coffee maker,"great location walking distance to Quincy Market, acquarium etc.  service polite and efficient.   Would have loved to enjoyed a cup of tea or coffee in my room while enjoying the spectacular city view, but alas, there are no coffee makers in the room.  Other than that  inconvenience, the hotel was worth the  nightly rate.   They do provide coffee at their restaurant by the lobby, but really, who wants to have to do that every time the tea/coffee urge strikes?",0,"February 26, 2012", February 2012,40,NA,50,40,40,50,50,50,UID_E86E80D1FAA0DCB2CEFFA2F7B6B70EE1-SRC_125254171,"New York City, New York",https://www.tripadvisor.com/Profile/Roe44,18,34,"70 Rowes Wharf, Boston, MA 02110-3354"
125304104,89575,60745,"Amazing, amazing, amazing!","My friends and I had a girls' weekend at the Boston Harbor Hotel. We stayed in a gorgeous room on the 16th floor, which had both a city and water view. The pillows and beds were the most comfortable I have ever slept on. The rooms were beautiful, the staff was extremely friendly and helpful, and I had a weekend I will never forget.We spent some time in the hot tub and pool, and found the spa locker rooms to be comfortable, clean, and with lockers we could lock our belongings in so we didn't have to worry. We even had champagne delivered by room service to the hot tub, where we celebrated my recent engagement.The food at the breakfast buffet was fresh and delicious. Totally worth the price. And the views from the dining room were spectacular. This hotel is expensive, but was totally worth it to stay for this fun-filled weekend. Everything was an easy walk from the hotel, though honestly we rarely left - as we ate, swam, relaxed, and giggled our weekend away mostly right inside the Boston Harbor Hotel. I hope to go back again soon!",0,"February 27, 2012", February 2012,50,NA,50,30,50,50,50,50,UID_87F9A951EFDF33A223AC98D05E47512B-SRC_125304104,"Richmond, Maine",https://www.tripadvisor.com/Profile/bethinmaine,48,25,"70 Rowes Wharf, Boston, MA 02110-3354"
125335191,89575,60745,"Luxury, Location, Love it!","We stayed in a junior suite over-looking the city skyline and it was lovely. Traveling with our two 8 year olds we needed a little space and this was perfect. The beds were extremely comfortable, the staff attentive and courteous and the location was perfect to walk to many sights-Aquarium, North End, and more. They have a salt water pool and hot tub, so after our day of walking around the city it was a perfect way to end the day by relaxing and having fun. Just a lovely spot. We had dinner our first night at their Sea Grill and Daniel was such a wonderful guide to the menu-lamb and steaks were perfect.",0,"February 28, 2012", February 2012,50,NA,50,40,50,50,50,50,UID_A270C9F4C9861498B3885E1EECA623E9-SRC_125335191,"Portsmouth, New Hampshire",https://www.tripadvisor.com/Profile/MowerFamily,139,39,"70 Rowes Wharf, Boston, MA 02110-3354"
125477637,89575,60745,Pleasant surprise,"Had a business meeting near this hotel, and could not get a room at the event. Boked this hotel and had an enjoyable time, food at the sea food restaurant was great, view from the room of the bay was awesome and other that Luke warm water in the morning shower the hotel was a great surprise. I would suggest it if you have business on his side of town, don't think you can beat it",0,"March 1, 2012", March 2012,40,NA,NA,50,40,50,50,50,UID_5AC253D8F7BC6FE3B25DF96D71AACBE0-SRC_125477637,"Salt Lake City, Utah",https://www.tripadvisor.com/Profile/Ghofmann111,98,40,"70 Rowes Wharf, Boston, MA 02110-3354"
125548391,89575,60745,Unforgettable weekend!  What a first wedding anniversary!,"I can't think of one negative comment to make!  Everyone at the Boston Harbor Hotel was perfect!  I had fallen due to some uneven cobblestones outside the Aquarium, and thought I sprained my ankle.  The staff at the hotel was very attentive helping me.  The woman who works in the little store in the lobby got me slippers to wear home because I could barely walk....thank you! We received a room upgrade with champagne and chocolates for our anniversary...absolutely amazing views!!  Also I really need to mention the bartender Craig at the Marriott at Rowe's Wharf. He set me up with my ankle/leg elevated on a chair and got two bags of ice for my ankle/leg....talk about going above and beyond! When I got home, I ended up going to the hospital and found out I actually broke my leg.  Boston needs to fix their sidewalks!  I would return to stay with the Boston Harbor Hotel and definitely go visit Craig at the Marriott....great bartender and person.  Another employee at the Marriott got me bandaids to cover my skinned knee....thank you! What turned into a trying weekend, everyone did what they could to try and make things easier and better.",0,"March 3, 2012", February 2012,50,NA,NA,50,50,50,50,50,UID_1C3A04314FB8C69BBEE26A39DBA92C2C-SRC_125548391,"East Lyme, Connecticut",https://www.tripadvisor.com/Profile/sakndk,15,12,"70 Rowes Wharf, Boston, MA 02110-3354"
125750169,89575,60745,,,0,"March 7, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_2174DEA335081B0141FE67A6DDB5D3A3-SRC_125750169,Phillipsburg,https://www.tripadvisor.com/Profile/Danielle H,1,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
125912659,89575,60745,"Outstanding service, fantastic location","We were treated like gold by the hotel staff during our recent stay. One example of this first-class service is the choice of 6 newspapers delivered to your room each morning. Traveling with my daughter, I chose this hotel due to proximity to the Aquarium, Quincy Market and North End. Very easy to walk to each of those spots from the BHH. We did not pay extra for a harbor view, but if you are considering that I think it would be worth it. Top-notch exercise facility, pool and jacuzzi as well. If you want to save a little $ on food, Panera is right across the street.",0,"March 10, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_D107B8248891AFE54C17A24B2FAFEBAC-SRC_125912659,"Westfield, Massachusetts",https://www.tripadvisor.com/Profile/Geoffrey C,289,94,"70 Rowes Wharf, Boston, MA 02110-3354"
125948824,89575,60745,Exceptional and Truly Special Hotel!!,"This hotel has exceptional service, spectacular boston harbor views and  lovely rooms. We even had a moment to meet the general manager- Mr. Crellin and he was gracious and accomodating.  When he  found out my husband had forgotten his bow tie for our formalevent that evening he immediately had one sent to the room.  Rooms were spacious and beautiful.  Beds were comfortable-we got a wonderful nights rest.    Can't recommend this hotel enough- everyone should treat themselves to a stay at this gem!",0,"March 11, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_D90D773738A49449A174302335366808-SRC_125948824,Massachusetts,https://www.tripadvisor.com/Profile/seashell52,4,5,"70 Rowes Wharf, Boston, MA 02110-3354"
126156108,89575,60745,A Truly Elegant Hotel,"Just returned from a work-related trip to Boston.  I've always wanted to stay at the Boston Harbor Hotel, and this was a great opportunity.  I could not have been happier with my stay.  The staff were all exceptionally friendly and polite.  Not a hint of snobbery or haughtiness, which might be expected of an old-school elegant hotel.  My room was fantastic – and huge!  Great views of the city and excellent amenities.  The hotel's proximity to the waterfront, South Station, the North End, Quincy Market and so many other sites is a big plus.  I can't wait for my next trip!",0,"March 15, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_7A706C71DCAE9BA97FE7B104725882CE-SRC_126156108,Los Angeles,https://www.tripadvisor.com/Profile/Tara M,5,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
126174273,89575,60745,Classy hotel,"Our stay in Boston was only for one night and we chose to stay down by the water.  We were on the 16th floor facing the harbor and the view was spectacular.  We were able to valet park the car and walk wherever we wanted to go.  The aquarium, Quincy Street Market and Legal Seafood are all within easy walking distance.   I would definitely stay here again.",0,"March 16, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_C8691B730ABADBE88A178782D1BD4E52-SRC_126174273,"Holland, Michigan",https://www.tripadvisor.com/Profile/Kim736,1,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
126221203,89575,60745,Super Staff,"The hotel is a luxury establishment where the staff treat you like you are the most important person there. Everyone from the bellman to the concierge is attentive and polite. Service could not be better.Rooms are comfortable and well appointed. Beds are dreamy and have top quality linens. Bathrooms have everything you need and more.Only ate breafast there but it was outstanding. New England corn beef hash was the best I've ever had and my wife totally enjoyed her poached eggs with smoked salmon.With a wonderful view of the harbor or downtown, depending on what side of the building you are on, this is my number one pick for a place to stay in Boston. Loved it!",0,"March 17, 2012", March 2012,50,NA,NA,NA,NA,NA,NA,NA,UID_11C766C24A191359BBBFE58D21A8ED13-SRC_126221203,"Severna Park, Maryland",https://www.tripadvisor.com/Profile/Mike71md,37,15,"70 Rowes Wharf, Boston, MA 02110-3354"
126285367,89575,60745,Class act,"A slightly late review for a stay in Feb. This is one the best hotels in the US in my view. I stay here fairly often and it hits the spot perfectly. The decor is on the traditional side, but elegant and luxurious rather than frumpy. Service is immaculate and the location is perfect.",0,"March 18, 2012", February 2012,50,NA,50,40,40,50,50,50,UID_0A0D10951CC86789018682DDB6B9DE32-SRC_126285367,London,https://www.tripadvisor.com/Profile/AMohinta,41,10,"70 Rowes Wharf, Boston, MA 02110-3354"
126294645,89575,60745,Excellent,"Proposed to the girlfriend here, not fiance. Staff was excellent, food was amazing and the views of the harbor were great. Could not have asked for a better experience! Only draw back was there was some noise you could hear from other rooms or floors and the ferries at night and morning.",0,"March 18, 2012", March 2012,50,NA,40,50,40,50,50,50,UID_092D43DEC0BD1019B18DEA20F6B7FC9B-SRC_126294645,MS,https://www.tripadvisor.com/Profile/Chris K,1,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
126397912,89575,60745,"If there were such things as ""6 Stars""","Stayed at this hotel this weekend for St. Pattys Day. Best hotel experience I've ever had. And that's saying a lot because I've traveled all around the world and this hotel tops them ALL. Staff went above and beyond in service. They were so nice it scared me at first. LOLWe ate breakfast on Friday, Saturday and Sunday. Buffet was not offered on Friday but was available on the weekends. Everything was delish and they give you things to go (coffee, fruit, even desserts).Didn't have enough time to visit bar, but it had a good sized crowd and was very beautiful.We had a room looking over the harbor and it was serene waking up to it and falling to sleep with the lit background. I felt like a QUEEN staying here! ",0,"March 20, 2012", March 2012,50,NA,NA,50,50,50,50,50,UID_166F2F3CE2EECD58735226187C7C5047-SRC_126397912,NA,https://www.tripadvisor.com/Profile/Starrone83,6,11,"70 Rowes Wharf, Boston, MA 02110-3354"
126467695,89575,60745,Exceptional in every way.,"We stayed here for three nights while in Boston for a March Break getaway with our two children (ages 8 and 5). The location was perfect for a family holiday as we were walking distance from the Aquarium, Quincy Market, and the North End. All of the staff we encountered were courteous, polite, and professional at all times. They consistently went out of their way to assist us. Our children were brought cookies and milk daily, prompting my 5-year-old to remark, ""we must be their special guests!"" Our room was outstanding. The view of the harbor was spectacular. One could also watch the planes taking off and landing, which our children quite enjoyed. Housekeeping was excellent. The room was as immaculate a hotel room I have ever seen. The nightly turn down service was lovely. The pool and fitness centre were also excellent, again, staffed by courteous and professional individuals. Despite being with small children and in ""holiday wear"" (ie, jeans and sweaters) as opposed to business attire, we never once were made to feel uncomfortable when venturing through the lobby or speaking with the staff. We truly enjoyed our stay here and would recommend it to others. ",0,"March 21, 2012", March 2012,50,NA,NA,50,50,50,50,50,UID_C053F58384B6B8D37B473BA08B3CE3E5-SRC_126467695,"Toronto, Canada",https://www.tripadvisor.com/Profile/SteveP668,22,17,"70 Rowes Wharf, Boston, MA 02110-3354"
126473642,89575,60745,A hotel that demonstrates The Golden Rule.,"This is my first review on tripadvisor, where I think it will do the most good. This hotel gave me such a fantastic experience that it seems wrong to keep it to myself. I would like to start out by saying that I didn't even get to spend twelve hours here, since it was sort of a pit stop between having dinner with an old friend and an early morning flight home to California, but I still experienced a thoroughly wonderful stay and was actually sad to leave. I checked in around 9:30 PM after every single staff member had greeted me (and opened every door, including the elevator). Since I had booked through a third party discount deal, I was completely flabbergasted to find that they had placed me on a high floor with a stunning view of the harbor, which was utterly breathtaking in the morning. Every nook and cranny was gracefully clean and well-appointed. As someone who is in charge of cooking and serving breakfast at home, it seemed a waste to pass up a rare chance to have a customized breakfast order, so I placed one for 7:00 AM before enjoying a shower and good night's sleep in some seriously quality linens. The next morning the food got me out of bed right on time, and the poor guy was nothing but gracious as I stumbled around sleepily in a robe and slippers (both the hotel's) trying to politely decline his offer to pour my coffee, which was lovely and hot even after he had left. My last half hour at the Boston Harbor was spent savoring a quiet and fantastic fresh breakfast overlooking a ridiculously beautiful view --  feeling sort of like a princess or at least a temporary member of the ""one percent"" -- before it was off to the airport and back to reality. Of course, I didn't have to lift a finger or even really ask the staff to help me get a taxi -- all part of the service, an expression you don't hear anymore because full service is so hard to find in 2012. I have never stayed in a hotel that took so much care and effort to make EVERY guest feel welcome and comfortable each step of the way. My only (tiny) lament is that the old friend from the night before made me promise not to book a hotel, and stay with her instead, the next time I visit Boston. Ah ... I will think about it.",0,"March 21, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_6474EF07529DD82468C643478271A3F0-SRC_126473642,Los Angeles,https://www.tripadvisor.com/Profile/KimK528,2,4,"70 Rowes Wharf, Boston, MA 02110-3354"
126500896,89575,60745,Healthy Harbor Hotel Visit,"The Boston Harbor Hotel is by far the Healthiest Place to stay.  Why do I say this?  Because the view of the harbor, the sound of the harbor, the feel of the the harbor, the best walking city, the luxuriously comfortable bed, gorgeous amenities in the room and hotel, service beyond any other, and the Spa, are very healthy for body, mind, soul, and spirit. Who doesn't want to feel refreshed?",0,"March 22, 2012", March 2012,50,NA,50,50,50,50,50,50,UID_C444BC1647AB13D79C0DA2EE5E6C91D2-SRC_126500896,MA,https://www.tripadvisor.com/Profile/eileenie,11,6,"70 Rowes Wharf, Boston, MA 02110-3354"
126548588,89575,60745,Feels like family,"My wife and I stayed here for a 1 week getaway to see the sites and sounds of Boston. We have stayed in many 'high-end' hotels throughout North America and I can't say enough about the Boston Harbor Hotel. Why so different from the rest? Lets start with the nickel and dime routine that all the others use after you check in(are you listening Westin, Hyatt. and Four Seasons?) NOT the Boston Harbor Hotel thankyou very much. Fresh bottled water placed on your nightstand every night. Fresh fruit and candy mints throughout the hotel. NO CHARGE for wi-fi. WHAT?!! NO CHARGE? What high-end hotel does all that? The Boston Harbor Hotel.And that is not the best part of the place. No, that would be reserved for the people that work there. From the moment we walked onto the premises we were treated like family. It was difficult to leave as I really felt we knew each other well.As for the building itself and the location it was top notch. Our room was extremely spacious with a harbor view. The rotunda that distinguishes the Boston Harbor Hotel form all the rest of the city is a stunning masterpiece. When you see the Boston skyline your eyes are always drawn to the large oval rotunda. Its almost unfair they have it.Our only small complaint was the noise form some minor maintenance that was happening close to our room but it was not that bad. It happens everywhere you go and sometimes you hit it at the wrong time. We never told the front desk about it and Im sure they would have moved us if we wanted it.Thankyou to the Boston Harbor Hotel for making our stay in Boston a great holiday.",0,"March 23, 2012", March 2012,50,NA,30,50,50,50,50,50,UID_CEA2A41278E71EF0AB11EA3D36637B4C-SRC_126548588,"Vancouver, Canada",https://www.tripadvisor.com/Profile/Lovethoseggs,4,2,"70 Rowes Wharf, Boston, MA 02110-3354"
126661617,89575,60745,Excellent service amazing staff.,I stayed at the Boston harbor hotel with my 3 year old son to celebrate my birthday. I have to say I was a little worried that the hotel wasn't going to be child friendly. Fortunately it was! They treated my son like a very special guest. They gave him coloring books and crayons and he even got a special plate of milk and cookies delivered to our room just for him. The staff new him by name and we were only there one night. The room was beautiful with a huge bathroom and a lovely view. I was so happy with our stay. I can't give the hotel and the staff enough praise. ,0,"March 25, 2012", March 2012,50,NA,NA,50,50,50,50,50,UID_73BA4ED0361C39248916A5088206EF60-SRC_126661617,NA,https://www.tripadvisor.com/Profile/Joanneguerra,1,1,"70 Rowes Wharf, Boston, MA 02110-3354"
126709881,89575,60745,Elegant and so comfortable,"The most comfortable bed I have ever slept in. The room was beautiful and soundproof, with an air purifier! We went for the wine festival, and the food, presentation, wine, and setting were wonderful.",0,"March 26, 2012", March 2012,50,NA,50,40,50,50,50,50,UID_1017E5DFAF8F4E48785BD5BDEB8C60F1-SRC_126709881,Connecticut,https://www.tripadvisor.com/Profile/greenliberalblue,6,8,"70 Rowes Wharf, Boston, MA 02110-3354"
126747490,89575,60745,Classic Elegance on the Water,"Bottom line up front: I enjoyed my time at the hotel and would definitely stay there again.  My husband and I stayed here for a wedding in March '12 and were very pleased with the accommodations and friendliness/helpfulness of the staff.   The hotel itself is very elegant and caters to higher end travelers, which is evident from the second you arrive to be greeted by their doormen, bellhops and front desk service, which was outstanding.   The concierge was very helpful, even in finding a salon close by for my husband to get an emergency hair cut Saturday morning of the wedding!  The parking rates are a bit steep but if you fly into Logan, there really isn’t a reason to rent a car in Boston- everything is accessible by foot, taxi or the “T.”  This hotel is situated within walking distance of Boston’s North End- the Italian district- which is home to some of the city’s most fabulous cafes and restaurants.  However, I did order a lunch and breakfast from room service while staying the weekend and the food was fabulous.  Probably the best tasting and best presented in-room breakfast experience I’ve had and the phone service to order was very courteous.   When I called at peak times, they did not keep me on hold, called me back immediately, and also gave a exact time the food would be at my door.   The fitness facility at the hotel is complimentary to all guests (becoming a rarity now a days at high end spa/fitness facilities) and was relatively well sized, well equipped with new machines, free weights and cardio equipment.   I did not use the pool but the locker rooms were very clean and had plenty of space.  As for the room itself, there were a few things here and there that could have used a touch up (corner molding and wallpaper was cracked/worn in a few locations) but overall, it was very pleasant.  We had a city-view room on the top floor and the layout of the room was a “U” shape which seemed a bit odd at first but turns out to work well providing a nice separate dining/desk area but that is not good if you plan on watching TV while eating or working at the desk.   The closet and draw space was sufficient for even a week’s stay.   The bathroom was a bit on the small side- I always prefer to have more space between the door swing and the toilet- but it was nicely decorated.   I would say the only disappointment was the shower head, it was “efficient” but I love a good hot shower with LOTS of water when I’m travelling.  I hate to say it but I think the Westin hotel chain still has the best shower heads.     The maid service was spectacular and she was very nice at bringing extra towels and filling the ice bucket (no machines) even though we didn’t want a full turn down service one night.  The next night when we got back to the room, the turn down was done well, ice filled and water bottles left behind as well as the slippers by the bed.  If you are looking at this hotel for a wedding, I’d highly recommend it for the reception from a guest’s point of view.  I thought the venue was beautiful overlooking the harbor and the service was again, spectacular.  The food was good and the portions were huge but I had filled up on so many of the delicious hand passed apps during cocktail hour.  In looking at the bride’s photos taken at the hotel, it was also a beautiful outdoor venue for pictures before the reception if you like water scenery.",0,"March 27, 2012", March 2012,50,NA,40,40,40,50,50,50,UID_F9585DBB689113FEE7CF04105D8DFD55-SRC_126747490,"Boston, Massachusetts",https://www.tripadvisor.com/Profile/AMES1811,6,4,"70 Rowes Wharf, Boston, MA 02110-3354"
126791719,89575,60745,"Boston Harbor Hotel: ""Wicked Awesome""","If you want to stay at a true 5 star hotel, this is it! from the arched promenade to the elegant views of both the city and Boston Harbor, this is the place to be! Walking distance to Faneuil Hall, The Aquarium and downtown Boston. The customer service is top notch and the indoor pool is great for both adults and kids. There is a great spa as well as well as an eucalyptus steam room. Depending on the time of year, you can stay at the hotel, attend some of the local festivities and then return and wind down at the lobby bar. Each room comes with complimentary Fuji water bottles which is nice; I don't mind tap but this is a nice treat. For families, it's close to the Childrens Museum, Aquarium and to the ""T"". There are great deals as well; just check on-line. Keep in mind that the hotel is considered in the city so parking is at a premium and you will pay about $40.00 a day. The hotel has specials that include parking as well so that's always a nice plus.Being from NY Yankee fan, giving such a great review of something in Boston was difficult but it's well deserved!",0,"March 27, 2012", December 2011,50,NA,50,40,50,50,50,50,UID_CE4AAB984121BEAD1FA9B1D964E2CF46-SRC_126791719,"Cortlandt Manor, New York",https://www.tripadvisor.com/Profile/cocoloco182,46,42,"70 Rowes Wharf, Boston, MA 02110-3354"
126793759,89575,60745,Great escape weekend,"We stayed just for 2 nights when our original travel plans fell through. They were able to find us 2 rooms near each other on a very busy weekend in Boston. The staff was extremely friendly and helpful. The pool is small, but they have kids hours and we took advantage of that. It's close to so many great area attractions and activities that we were never at a loss of things to do, and the restaurants were fantastic. It's a little pricey, but you really do get what you pay for!",0,"March 27, 2012", March 2012,50,NA,50,40,50,50,50,50,UID_547AC581E0AB606F2F3E3778AC611E05-SRC_126793759,"Winchester, Massachusetts",https://www.tripadvisor.com/Profile/396eg,63,21,"70 Rowes Wharf, Boston, MA 02110-3354"
